time,roll,pitch,rough roll,rough pitch
0.5709612369537354,0.0,0.0,-0.3511444055181116,0.17557055414905173
0.5866248607635498,0.0,1.1459919983885924,-0.17539469552862383,0.05846478690517532
0.602468729019165,0.0,1.1459919983885924,-0.1750374784143215,-0.05834571521424893
0.616469144821167,0.0,1.1459919983885924,0.23385902587326707,-0.23385707790569818
0.6314752101898193,-1.1462212044111983,1.1459919983885924,0.23338273985190525,-0.17503602633629592
0.6464850902557373,-1.1239771973397576,2.303911156222503,0.05810928992727925,0.1743273019594023
0.6624679565429688,-1.1239771973397576,2.303911156222503,-0.058168284089735255,-0.0
0.6775150299072266,-1.1239771973397576,2.303911156222503,-0.23290838992052318,0.2329064656117642
0.6920504570007324,-1.1239771973397576,2.303911156222503,-0.058168284089735255,0.0
0.7072749137878418,-1.1010445927901908,2.3153796288445196,0.1743273916152851,0.058109020959077544
0.7222723960876465,-1.1010445927901908,2.3153796288445196,0.23243596429789967,-0.23243405167497005
0.7372734546661377,-1.1010445927901908,2.3153796288445196,0.1165731443616064,-0.23314484106219957
0.75240159034729,-1.0781116354179177,2.326848194283665,-0.0,0.05822739815890182
0.7672877311706543,-1.0781116354179177,2.326848194283665,-0.174859414944326,-0.1165726014867133
0.7822971343994141,-1.044757125348474,3.4742529064897143,-0.1165731443616064,0.1748590530281988
0.7968416213989258,-1.0103218436306405,3.48573323150038,-0.058168284089735255,0.0
0.8121047019958496,-1.0103218436306405,3.48573323150038,0.05828663250071955,0.11657308404179928
0.8267056941986084,-0.9758858319412735,3.4972136966306246,0.23267193730320537,-0.058167804468825135
0.8422045707702637,-0.941449115136382,3.5086943023465245,-0.0,-0.174859414944326
0.8572075366973877,-0.941449115136382,3.5086943023465245,-0.05828663250071955,-0.11657308404179928
0.87203049659729,-0.9070117180750302,3.5201750491142056,-0.05822739815890181,-0.11645461590930821
0.8864707946777344,-0.9070117180750302,3.5201750491142056,0.05828663250071955,-0.058286602340722346
0.9022355079650879,-0.8725736656192304,3.5316559373998464,-0.0,0.05816828408973524
0.9166860580444336,-0.8381349826338363,3.5431369676696765,-0.2908390223505519,0.058167534687276805
0.9317138195037842,-0.8381349826338363,3.5431369676696765,0.05810928992727925,0.29054390940322883
0.9469287395477295,-0.7922158008108897,3.5201750491142056,-0.11621846031255145,0.0
0.9619960784912109,-0.7577757433015755,3.5316559373998464,0.05810928992727925,0.0
0.9769999980926514,-0.7233351381646432,3.543136967669676,-0.1166918539564785,0.0
0.9923982620239258,-0.6888940102760109,3.554618140389976,0.0,-0.1164546760454009
1.0074760913848877,-0.8143596410619232,2.430069536208539,-0.1180137970907655,-0.3540366350035126
1.0218372344970703,-0.8143596410619232,2.430069536208539,-0.1181354604544702,-0.05906766744957536
1.0366339683532715,-0.7914228929171736,2.4415390552214493,-0.05852477996564529,0.058524749434452725
1.0520784854888916,-0.7684858910905524,2.453008672132743,-0.058168284089735255,0.0581682541130808
1.0667977333068848,-0.7340799287703954,2.441539055221449,-0.11633644827300713,0.0
1.0818092823028564,-0.7111423248864365,2.4530086721327424,-0.11598320091477461,-0.057991541048752294
1.0963728427886963,-0.6882044930396947,2.464478387404561,-0.0580504153070762,0.05805038551228142
1.112356185913086,-0.6652664405794935,2.4759482014990817,-0.23290838992052318,-0.058226917074259386
1.1265342235565186,-0.6193897032181165,2.498888128005114,-0.34936017950278536,0.11645251120475397
1.1422088146209717,0.5275282992485276,2.223634407967051,-0.6398247474736399,-0.407145887437597
1.1572272777557373,-0.5620426714916092,2.498888128005114,0.6424333967337166,0.5256015667653804
1.1721785068511963,-0.539103537044795,2.51035824134116,0.1164546760454009,0.11645443550158913
1.1868114471435547,-0.5161642297648364,2.5218284553489747,-0.11633644827300713,0.05816816418339547
1.2021400928497314,-0.4817549608656933,2.51035824134116,0.1743273916152851,0.17432658471731974
1.2170701026916504,-0.4588152536692722,2.5218284553489743,-0.23220046944685085,-0.05804993859586479
1.2324109077453613,0.6651332927277835,2.2006990032210223,-0.5240321514303962,-0.05822496279051343
1.2470917701721191,0.7109999971615126,2.1777639512803675,-0.17521590490532912,0.0
1.262105941772461,0.7339330113119075,2.1777639512803675,-0.2911345853777559,-0.0
1.2777700424194336,0.7568657902918747,2.1548292484540026,0.23267193730320537,0.0
1.2924892902374268,0.7797983267573899,2.1548292484540026,0.11621846031255145,0.1743270329925839
1.3075926303863525,0.802730613364895,2.1548292484540026,0.11598320091477461,0.0
1.3226139545440674,0.8256626427713123,2.1318948910513495,0.0,0.1164546760454009
1.3376140594482422,0.871525900611057,2.1318948910513495,-0.0580504153070762,0.1741506798229414
1.352613925933838,0.8944571143607565,2.1089608753823277,-0.05799165986614405,0.05799163016172765
1.367614984512329,0.9173880415421405,2.1089608753823277,0.0,0.2331453236135402
1.382601022720337,0.9403186748147435,2.0860271977573537,0.1745043726448353,0.23267085816700198
1.397392749786377,0.9632490068386653,2.0860271977573537,-0.0,-0.05822739815890182
1.4127492904663086,0.9861790302745839,2.0630938544873296,-0.11633644827300713,0.17450401292878195
1.4267492294311523,1.0091087377837704,2.0630938544873296,0.0,-0.05810928992727926
1.4422636032104492,1.032038122028103,2.0401608418836426,-0.1743273916152851,0.17432658471731974
1.4573121070861816,1.077895891372839,2.017228156258156,0.0,0.0
1.4718587398529053,1.1008242618001605,2.017228156258156,0.23362064011125952,0.1752144483822345
1.4873600006103516,1.1237522796164925,1.9942957939232075,-0.2911345853777559,0.11645317267103152
1.50193190574646,1.1466799374869592,1.9942957939232075,-0.23338273985190525,0.1166908858994422
1.516617774963379,1.1696072280773766,1.9713637511916007,-0.1745043726448353,0.058168014301513485
1.5316181182861328,1.1925341440542654,1.9713637511916007,0.11610071143512618,0.17415041167281614
1.547264814376831,1.2154606780848667,1.9484320243766013,0.11633644827300713,-0.0
1.561788558959961,1.2383868228371542,1.9255006097919305,-0.0,-0.1166918539564785
1.5768520832061768,1.2613125709798503,1.9255006097919305,-0.0,0.11657314436160637
1.591982126235962,1.2613125709798503,1.9025695037517614,0.407585052045566,0.23290249687557885
1.6070256233215332,1.2842379151824381,1.9025695037517614,0.34724289708576445,0.0
1.6219971179962158,1.3071628481151767,1.8796387025707126,0.40966662097395456,0.0
1.6371760368347168,1.3300873624491152,1.856708202563844,-1.4509506356716457,0.6383236352303262
1.6521742343902588,1.353011450856106,1.856708202563844,-0.05828663250071955,0.4079994607536765
1.6671617031097412,1.3759351060088199,1.833778000046647,-0.6378821205543136,0.6958228189889261
1.6822834014892578,1.3759351060088199,1.833778000046647,-0.8151288567913113,0.4657619461089833
1.6968498229980469,1.3988583205807583,1.810848091335047,-0.819291359498912,0.7606999228061965
1.7118501663208008,1.4217810872462695,1.810848091335047,0.816788772346993,1.2249549917759144
1.7268497943878174,1.4217810872462695,1.7879184727453905,-0.0,2.286154001310363
1.7418501377105713,-0.1719556047091268,1.6159552092504086,5.76210781049336,0.05752397917201319
1.7568504810333252,3.0857035590257187,1.91403501843413,-8.992024801553853,1.5543334355851353
1.7718510627746582,2.350159520210655,1.0313797308545554,0.17775262366571468,-2.1320434568824806
1.787344217300415,2.361610764400394,0.9969968763062429,-0.17309850512015207,-0.865425388376309
1.8019165992736816,2.3845126855541627,0.9855360051941031,-0.4055245292660511,-0.9268246224765485
1.816988229751587,1.6159589269460164,0.10313245881512693,2.175487665222066,-1.0579708123339433
1.832350254058838,2.3845126855541623,0.9282322320091689,-4.346799182108412,-0.95867312902432
1.8473572731018066,1.6159589269460164,0.0802141175216082,2.1431247614019453,-0.952190131640156
1.8626890182495117,1.6159589269460164,0.057295789062383154,-1.7534048600715395,-1.16859205865157
1.876380443572998,1.6274134871209238,0.04583662849970714,-0.7631158706863291,-0.9977903704903642
1.8919074535369873,1.6159589269460162,0.03437746977049778,-0.17775262366571468,-1.4217268385883297
1.9060795307159424,2.4532138456941417,-0.7792466242128336,-1.0102980292107937,-1.3665437922093933
1.9216976165771484,1.615958926946016,0.011459155979010868,0.5822541378230216,-1.106126380949579
1.9366705417633057,0.8137081106751116,-0.8136274139533819,4.967212675715498,-0.5836260308533473
1.9517035484313965,0.802248941629989,-0.8136274139533819,1.111831628396814,-0.3510782959923433
1.9671916961669922,1.6274134871209236,-0.022918312416388014,-2.759814028493292,-0.46956343749792756
1.9822232723236084,1.6159589269460162,-0.03437746977049778,-3.157140006963975,-0.7011966770779794
1.9967947006225586,2.4188641355704186,-0.8823898847762333,-1.0009549421723254,-1.059659900406727
2.0117945671081543,1.6159589269460164,-0.057295789062383154,1.3471984302958584,-0.8199022980972891
2.0267956256866455,0.7793304119021163,-0.848008496678646,2.1867022223935524,-1.122484933192409
2.041795492172241,1.6159589269460164,-0.0802141175216082,-0.41134724691380437,-0.9988763797092243
2.0570569038391113,1.6159589269460164,-0.0802141175216082,-1.7019353273750288,-1.173411818989503
2.072057008743286,2.3730618198182634,-0.9626143808218435,-1.5878747170951861,-0.9995435838243452
2.0870866775512695,2.3730618198182634,-0.9626143808218435,-0.6463864986093913,-0.5875910243838994
2.1016526222229004,1.6159589269460164,-0.10313245881512693,0.708777610368102,-0.29531385706359004
2.1166439056396484,1.6159589269460164,-0.12605081660991255,0.47253179777448173,-0.4725157285210044
2.1316802501678467,1.6159589269460164,-0.12605081660991255,-0.35403738598325973,-0.7080342229306534
2.1471338272094727,1.6159589269460164,-0.12605081660991255,-0.41134724691380437,-0.8226308957552646
2.161844253540039,2.350159520210655,-1.0313797308545554,-0.5900489598242146,-1.2978627380171777
2.1769583225250244,2.350159520210655,-1.0313797308545554,-0.29472877650105533,-1.178743579003603
2.1918656826019287,1.6159589269460164,-0.1489691945729614,0.2956412333221843,-0.8277341906233485
2.2066097259521484,1.60450423756235,-0.16042839226352873,0.17702038271756576,-0.4720429224555019
2.2218782901763916,1.6159589269460164,-0.17188759637129905,0.23578376987661054,-0.6483758589516725
2.2366127967834473,1.6159589269460164,-0.17188759637129905,-0.11837954129042444,-0.8877748747860544
2.252321243286133,1.60450423756235,-0.18334680735465592,-0.7654684663966127,-0.17664075469045662
2.267578601837158,1.60450423756235,-0.18334680735465592,-0.5321436413075533,-0.5912412252450427
2.2819066047668457,1.6159589269460164,-0.19480602567198546,-0.2370029068322553,-0.770210853208432
2.2971303462982178,1.6159589269460164,-0.19480602567198546,-0.058825214970488024,-0.9999269495515931
2.312105655670166,1.6045042375623502,-0.20626525178167626,0.17702038271756576,-0.9440217726202975
2.327122688293457,2.304352673938141,-1.1116078574461843,-0.17812102051457912,-1.0092464289038698
2.342111825942993,2.304352673938141,-1.1116078574461843,-0.6477150319812246,-0.5887985777070442
2.3571510314941406,2.304352673938141,-1.1116078574461843,-0.23798733128287217,-0.5949452336698128
2.3721072673797607,1.60450423756235,-0.22918372921171115,-0.11936603462520555,-0.35809318223271025
2.387150526046753,2.292900499543689,-1.1459919983885924,-1.0843332292884909,-0.42165236106213183
2.4020445346832275,2.5219079480404223,0.4583711254853259,-1.3478872801985986,4.371725970730216
2.4161477088928223,1.834305949413936,1.3752307520185663,1.5322377828794387,3.5310347661792623
2.4325344562530518,0.0,0.0,5.929497079165542,-1.6233396094495396
2.4465341567993164,1.60450423756235,-0.22918372921171115,-5.754995553884744,-1.2827219648153152
2.4615490436553955,4.128887829831809,0.22918372921171096,-10.284955554962425,2.3892761956087414
2.4770665168762207,4.128887829831809,0.22918372921171096,-6.288471431818364,3.4148859925175716
2.492027521133423,3.417612788301652,1.1918381638862354,-2.9056626789987337,2.495201201410721
2.5066115856170654,4.1174581976896425,0.28648009124091356,-5.058104875712127,-0.19428915572808372
2.5222861766815186,5.026333546613363,0.9855360051941031,-7.0906148042437644,1.61746912257258
2.5365920066833496,5.9375985422275726,1.6847386806039313,-8.346779039531992,2.1330548300052463
2.552255392074585,6.616100369407387,0.8709293873820718,-6.328567526245277,0.8946524573113691
2.5672550201416016,7.3311153862859255,-0.022918312416388212,-9.430662711585889,-2.2616066510740587
2.5817854404449463,8.049061701674505,-0.9167715906347423,-9.483978668949595,-3.727115251345394
2.5973312854766846,8.049061701674505,-0.9167715906347423,-9.802496715245244,-2.805939159398941
2.6123313903808594,7.2060570013832725,-1.5815643533264232,-3.585395383806328,-2.1294845763495016
2.627331256866455,7.160564042264207,-1.5242475205256993,-6.491072704743785,-4.293210250028874
2.642334222793579,9.518897575899764,-2.567710327345621,-15.923437887365875,-7.156109580555697
2.657379388809204,10.220498781542513,-5.014048518778406,-12.98208764724128,-9.333221763903802
